unique_id,survey_id,survey_date,age,gender,strata,client_location,nationality,education_level,business_sector,business_sub_sector,only_income_earner,number_of_people_reponsible,business_location,is_business_registered,has_access_to_finance_in_past_6months,have_bank_account,monthly_customer,kept_sales_record,bz_have_new_practices,practice_type,bz_have_new_product,new_product_type,job_created,revenue,hh_expense,nps_detractor,nps_passive,nps_promoter,satisfied_yes,satisfied_no,survey_name,has_started_business,why_not_started_business,bz_source_capital,did_you_buy_assets_in_the_past_6months,business_challenges,did_you_attended_all_training,does_training_increased_bz_skills,plan_after_program,risk_tier_1m,risk_tier_2m,risk_tier_3m,risk_score_1m,risk_score_2m,risk_score_3m,jobs_created_1m,jobs_created_2m,jobs_created_3m,jobs_lost_1m,jobs_lost_2m,jobs_lost_3m,revenue_1m,revenue_2m,revenue_3m,countrySpecific,country_code
U04441,ET-2018-S2,2018-01-04,34,Male,host,Shire Camp,Ethiopian,Secondary,Professional Services,Consulting,No,5,,,,,,,,,,,1,803.59,,0,0,1,1,0,Follow-up Survey,True,,Savings,True,Low demand,False,False,Seek employment,MEDIUM,MEDIUM,MEDIUM,0.376691,0.36217,0.370475,0,0,0,0,0,0,795.84,869.49,811.39,Ethiopia,ET
U01439,RW-2022-S1,2022-07-22,28,Male,refugee,Gasabo,Rwandan,Diploma,ICT,Device Repair,No,2,Huye,No,No,Yes,32.0,Yes,No,,No,,2,289.79,162.82,1,0,0,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.578294,0.60891,0.622256,0,0,0,0,0,1,300.11,308.33,302.23,Rwanda,RW
U03224,SS-2022-S3,2022-08-11,29,Male,refugee,Yambio,Congolese,Bachelor,Agriculture,Poultry,No,3,Yambio,Yes,No,Yes,30.0,No,Yes,Supplier diversification,Yes,Dairy,0,219.87,105.78,0,0,1,1,0,Endline Survey,True,,,,,,,,HIGH,HIGH,HIGH,0.746937,0.737399,0.736868,0,0,0,0,0,0,196.81,194.77,155.72,South Sudan,SS
U03990,ET-2018-S3,2018-10-03,23,Female,refugee,Jijiga,Eritrean,Diploma,Personal Services,Laundry,No,2,Kirkos,Yes,No,Yes,45.0,Yes,No,,No,,0,1588.38,706.19,0,1,0,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.653305,0.660574,0.667608,0,0,0,0,0,0,1566.35,1708.54,1656.36,Ethiopia,ET
U02344,KE-2024-S2,2024-03-25,24,Female,host,Nairobi,South Sudanese,Diploma,Manufacturing,Baked Goods,No,3,Mombasa,Yes,Yes,No,25.0,No,No,,Yes,Baked Goods,2,372.99,200.94,0,1,0,1,0,Baseline Survey,True,,,,,,,,LOW,LOW,LOW,0.327555,0.312819,0.306099,0,1,1,0,0,0,369.15,382.95,397.17,Kenya,KE
U02187,ET-2019-S3,2019-03-21,32,Female,host,Addis Ababa,Ethiopian,Secondary,Transport,Delivery,Yes,4,Kirkos,Yes,Yes,No,73.0,Yes,No,,No,,1,659.96,240.5,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,LOW,LOW,0.37084,0.327201,0.288511,0,0,0,0,0,0,683.31,748.75,735.37,Ethiopia,ET
U01542,RW-2024-S2,2024-09-20,26,Female,refugee,Mahama Camp,Burundian,Secondary,ICT,Software Services,No,3,Nyarugenge,Yes,No,Yes,14.0,Yes,No,,No,,1,332.94,114.43,0,0,1,1,0,Baseline Survey,True,,,,,,,,HIGH,HIGH,MEDIUM,0.716566,0.702398,0.696727,0,0,0,1,2,2,277.79,239.17,189.92,Rwanda,RW
U02588,RW-2021-S3,2021-04-20,28,Female,refugee,Mahama Camp,Congolese,Secondary,Manufacturing,Crafts,No,3,Kicukiro,Yes,No,Yes,15.0,Yes,No,,No,,0,327.22,181.13,1,0,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.590034,0.639436,0.690336,0,0,0,0,0,1,328.75,322.26,341.4,Rwanda,RW
U02523,RW-2026-S3,2026-08-18,36,Female,host,Kigeme Camp,Burundian,TVET,Agriculture,Vegetables,No,4,Rubavu,No,Yes,Yes,15.0,No,No,,No,,1,413.49,252.18,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.362944,0.407155,0.42705,0,0,0,0,0,0,422.27,477.83,580.47,Rwanda,RW
U01992,RW-2022-S1,2022-10-10,18,Female,refugee,Kigeme Camp,Rwandan,Secondary,ICT,Software Services,No,3,Rwamagana,Yes,Yes,Yes,7.0,No,No,,No,,3,376.93,221.07,0,1,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.604998,0.553884,0.512174,0,0,0,0,0,1,390.61,405.56,352.32,Rwanda,RW
U00477,KE-2022-S1,2022-02-16,33,Male,host,Kakuma Camp,Somali,Bachelor,Retail & Trade,Phone Accessories,No,2,Nakuru,No,Yes,Yes,15.0,No,No,,No,,1,415.75,175.74,1,0,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.445229,0.508689,0.549663,0,0,0,0,0,0,399.41,412.16,438.64,Kenya,KE
U00508,RW-2021-S1,2021-09-18,35,Female,refugee,Gasabo,Rwandan,Diploma,Construction,Masonry,No,4,Huye,No,Yes,Yes,45.0,Yes,No,,Yes,Masonry,1,348.6,115.26,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.478863,0.466938,0.454293,1,1,1,0,0,0,354.91,332.47,329.54,Rwanda,RW
U01448,RW-2020-S1,2020-09-09,28,Male,host,Nyarugenge,Congolese,Primary,Agriculture,Vegetables,No,5,Gasabo,No,No,Yes,63.0,Yes,No,,No,,2,565.42,360.69,0,1,0,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.464278,0.494374,0.522847,0,0,0,0,0,0,554.32,629.29,622.99,Rwanda,RW
U01391,ET-2021-S2,2021-08-21,33,Male,refugee,Shire Camp,Eritrean,Primary,Retail & Trade,Grocery,No,5,Mekelle,Yes,Yes,No,34.0,Yes,No,,No,,0,390.11,166.2,1,0,0,0,1,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.575355,0.602559,0.60502,1,1,2,0,0,0,363.23,378.36,343.33,Ethiopia,ET
U01655,SS-2023-S2,2023-12-08,39,Male,refugee,Torit,Congolese,Bachelor,Transport,Delivery,Yes,3,Juba,Yes,Yes,No,17.0,Yes,Yes,Supplier diversification,No,,0,329.57,108.98,1,0,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.52769,0.479731,0.47581,0,0,0,0,0,0,349.89,318.18,327.18,South Sudan,SS
U00344,KE-2018-S1,2018-03-31,26,Male,host,Nakuru,Somali,Bachelor,Hospitality and Tourism,Coffee Shop,No,3,Mombasa,No,Yes,No,26.0,Yes,No,,No,,0,476.07,170.85,0,1,0,0,1,Endline Survey,True,,,,,,,,LOW,LOW,MEDIUM,0.294273,0.316005,0.356305,0,0,0,0,0,0,538.33,525.38,576.99,Kenya,KE
U03962,RW-2021-S2,2021-01-03,22,Female,refugee,Kigeme Camp,Congolese,Primary,Retail & Trade,Grocery,No,7,Rwamagana,Yes,No,No,51.0,No,No,,Yes,Grocery,1,692.45,312.94,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.61569,0.642899,0.659427,0,0,0,0,0,0,679.05,612.13,614.84,Rwanda,RW
U04031,ET-2018-S2,2018-12-25,38,Male,host,Jijiga,Somali,Secondary,Personal Services,Childcare,No,6,Hawassa,Yes,No,Yes,34.0,Yes,No,,No,,0,228.35,77.52,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.442196,0.422379,0.430616,0,0,0,0,0,0,218.2,223.11,213.6,Ethiopia,ET
U01142,RW-2023-S2,2023-07-28,47,Male,host,Kicukiro,Burundian,Bachelor,Construction,Hardware,Yes,3,Rwamagana,Yes,Yes,No,27.0,Yes,Yes,Pricing,Yes,Carpentry,2,301.72,84.66,1,0,0,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.405867,0.453132,0.482469,1,1,1,0,0,0,331.91,322.36,308.38,Rwanda,RW
U01382,ET-2023-S3,2023-08-13,32,Male,refugee,Jijiga,Eritrean,TVET,Professional Services,Repairs,Yes,4,,,,,,,,,,,1,779.18,,0,0,1,1,0,Endline Survey,False,Lack of capital,Savings,True,Low demand,True,True,Start business,MEDIUM,MEDIUM,MEDIUM,0.492058,0.495123,0.506919,0,0,0,0,1,1,758.42,875.62,802.16,Ethiopia,ET
U02451,SS-2023-S2,2023-09-16,41,Female,refugee,Torit,Congolese,Primary,Personal Services,Childcare,No,2,,,,,,,,,,,0,433.72,,0,0,1,1,0,Endline Survey,False,Market uncertainty,Savings,False,Security constraints,True,False,Join cooperative,MEDIUM,MEDIUM,MEDIUM,0.458371,0.45368,0.446833,0,0,0,0,1,1,407.37,423.43,410.43,South Sudan,SS
U00526,RW-2019-S2,2019-04-05,21,Male,refugee,Nyabiheke Camp,Burundian,TVET,Construction,Masonry,No,7,Kicukiro,No,No,No,34.0,No,No,,No,,3,765.98,197.95,0,1,0,1,0,Follow-up Survey,True,,,,,,,,HIGH,HIGH,HIGH,0.723357,0.751478,0.750562,0,0,0,0,0,0,728.61,698.71,736.95,Rwanda,RW
U02826,RW-2018-S3,2018-08-30,33,Male,refugee,Gasabo,Burundian,Primary,Personal Services,Childcare,No,8,,,,,,,,,,,0,471.87,,0,0,1,1,0,Endline Survey,True,,Family support,False,Competition,True,True,Continue training,HIGH,HIGH,HIGH,0.72291,0.732482,0.710249,0,0,0,0,0,0,502.4,485.44,498.4,Rwanda,RW
U00130,RW-2026-S1,2026-07-25,24,Female,host,Gasabo,Burundian,Bachelor,Personal Services,Laundry,No,1,Rubavu,Yes,No,Yes,58.0,Yes,No,,Yes,Laundry,0,1545.22,734.65,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.49331,0.541254,0.53416,0,0,0,0,1,1,1524.02,1358.43,1338.13,Rwanda,RW
U03794,KE-2023-S1,2023-10-26,36,Female,refugee,Kakuma Camp,Kenyan,Primary,Retail & Trade,Grocery,No,2,Nakuru,Yes,No,No,33.0,No,No,,Yes,Pharmacy,0,214.27,55.8,0,0,1,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.408941,0.377039,0.36365,0,0,0,0,0,0,198.87,190.59,196.41,Kenya,KE
U02158,KE-2022-S3,2022-03-12,33,Male,host,Nairobi,Kenyan,Secondary,Retail & Trade,Pharmacy,Yes,4,,,,,,,,,,,0,401.87,,0,1,0,0,1,Follow-up Survey,False,Permit/registration barriers,Family support,False,Low demand,True,True,Join cooperative,MEDIUM,MEDIUM,MEDIUM,0.458676,0.470638,0.494395,0,0,0,0,0,0,435.03,416.5,411.77,Kenya,KE
U01047,KE-2018-S1,2018-06-16,51,Female,refugee,Nakuru,Somali,Primary,Agriculture,Poultry,Yes,4,,,,,,,,,,,1,507.18,,1,0,0,1,0,Endline Survey,False,Market uncertainty,Loan,True,Competition,False,False,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.656863,0.660885,0.679956,0,0,0,1,1,1,559.13,509.95,591.53,Kenya,KE
U03125,ET-2023-S2,2023-10-05,18,Female,host,Jijiga,Ethiopian,TVET,Personal Services,Laundry,Yes,5,,,,,,,,,,,0,434.4,,0,0,1,1,0,Follow-up Survey,False,Permit/registration barriers,Family support,True,Limited mobility,True,True,Start business,MEDIUM,MEDIUM,MEDIUM,0.494439,0.526585,0.523479,0,1,1,0,0,0,476.97,489.37,455.97,Ethiopia,ET
U03689,RW-2024-S3,2024-01-26,34,Female,host,Kigeme Camp,Burundian,Bachelor,ICT,Device Repair,Yes,4,Rubavu,No,Yes,Yes,22.0,No,No,,No,,3,470.32,274.22,0,1,0,0,1,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.579624,0.587343,0.57007,0,0,0,0,0,0,451.01,517.63,487.28,Rwanda,RW
U00571,RW-2019-S3,2019-12-25,25,Female,refugee,Mahama Camp,Rwandan,Secondary,Hospitality and Tourism,Restaurant,No,5,Huye,Yes,No,No,35.0,Yes,No,,No,,0,816.17,490.48,0,0,1,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.638984,0.588148,0.531715,0,0,0,0,0,0,856.63,832.25,818.69,Rwanda,RW
U02281,RW-2019-S3,2019-09-07,28,Male,host,Kigeme Camp,Burundian,Primary,Retail & Trade,Pharmacy,No,4,Rubavu,No,Yes,Yes,10.0,No,No,,No,,1,341.23,160.23,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.525971,0.515556,0.508023,0,0,0,0,0,0,336.21,349.25,371.39,Rwanda,RW
U00603,ET-2025-S3,2025-02-05,38,Male,refugee,Addis Ababa,Somali,Bachelor,Transport,Taxi,No,7,,,,,,,,,,,0,730.19,,0,0,1,1,0,Baseline Survey,True,,Family support,False,High input costs,True,True,Seek employment,MEDIUM,MEDIUM,MEDIUM,0.508831,0.494595,0.476496,0,0,0,0,0,0,688.61,652.93,732.3,Ethiopia,ET
U00385,SS-2021-S3,2021-04-29,44,Male,refugee,Gorom Camp,Congolese,Secondary,Retail & Trade,Phone Accessories,No,2,Yambio,Yes,Yes,Yes,13.0,No,No,,Yes,Phone Accessories,0,1161.49,691.7,0,0,1,1,0,Endline Survey,True,,,,,,,,LOW,LOW,LOW,0.346351,0.280806,0.230531,0,0,0,0,0,0,1224.64,1101.47,1211.46,South Sudan,SS
U03832,KE-2018-S2,2018-11-08,27,Male,host,Dadaab Camp,Kenyan,Secondary,Transport,Delivery,No,2,,,,,,,,,,,1,852.98,,0,0,1,1,0,Baseline Survey,False,Permit/registration barriers,Loan,False,Competition,False,False,Seek employment,LOW,LOW,LOW,0.334644,0.292534,0.289152,0,0,0,0,1,2,910.17,980.66,954.23,Kenya,KE
U01685,RW-2021-S1,2021-09-04,26,Female,refugee,Mahama Camp,Burundian,Primary,Construction,Masonry,No,2,,,,,,,,,,,1,562.58,,0,1,0,1,0,Baseline Survey,False,Permit/registration barriers,Savings,False,Limited mobility,True,False,Continue training,MEDIUM,MEDIUM,MEDIUM,0.472229,0.501367,0.492522,0,0,0,0,1,1,532.78,580.02,550.61,Rwanda,RW
U00603,ET-2019-S1,2019-05-29,30,Female,refugee,Mekelle,Eritrean,Primary,Hospitality and Tourism,Coffee Shop,No,2,Kirkos,Yes,Yes,No,6.0,No,No,,No,,3,223.05,137.8,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.580248,0.590235,0.57911,0,0,0,3,3,3,236.73,228.7,221.86,Ethiopia,ET
U00681,RW-2026-S3,2026-07-23,35,Male,host,Nyarugenge,Burundian,Secondary,Personal Services,Beauty,No,6,Gasabo,No,Yes,Yes,23.0,No,Yes,Pricing,Yes,Childcare,0,324.61,136.0,0,1,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.52066,0.546712,0.551963,0,0,0,0,0,0,344.22,301.7,304.75,Rwanda,RW
U04741,ET-2023-S1,2023-04-01,48,Male,refugee,Bahir Dar,Somali,Primary,Agriculture,Dairy,No,3,Mekelle,No,No,Yes,13.0,Yes,Yes,Pricing,No,,0,117.18,46.49,0,1,0,0,1,Follow-up Survey,True,,,,,,,,MEDIUM,HIGH,HIGH,0.698695,0.72405,0.738587,1,2,2,0,0,0,117.3,127.75,115.11,Ethiopia,ET
U01451,SS-2025-S1,2025-01-22,25,Female,refugee,Yambio,Sudanese,Primary,Personal Services,Cleaning,No,4,Torit,No,No,Yes,22.0,No,No,,No,,0,172.47,69.45,0,1,0,0,1,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.588967,0.599502,0.624982,0,0,0,0,0,0,167.69,166.01,170.26,South Sudan,SS
U01149,ET-2026-S2,2026-03-19,49,Female,refugee,Addis Ababa,Ethiopian,Secondary,Agriculture,Dairy,Yes,4,Bole,Yes,No,Yes,5.0,No,No,,No,,0,594.72,189.12,0,0,1,1,0,Follow-up Survey,True,,,,,,,,HIGH,MEDIUM,MEDIUM,0.708445,0.696312,0.688956,0,0,0,1,1,1,559.23,547.39,451.41,Ethiopia,ET
U00565,RW-2018-S3,2018-08-08,32,Female,refugee,Gasabo,Congolese,Bachelor,Retail & Trade,Grocery,No,4,,,,,,,,,,,1,927.63,,0,0,1,1,0,Endline Survey,False,Health issues,Savings,False,High input costs,True,True,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.454147,0.396786,0.377329,0,0,0,1,1,1,912.17,869.81,879.14,Rwanda,RW
U03458,RW-2024-S2,2024-08-25,33,Female,refugee,Gasabo,Burundian,Secondary,Hospitality and Tourism,Restaurant,No,5,Kicukiro,Yes,Yes,Yes,50.0,Yes,Yes,Pricing,No,,1,430.27,222.62,1,0,0,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.586544,0.580171,0.556602,0,0,1,1,1,1,425.25,410.53,410.17,Rwanda,RW
U03797,ET-2026-S2,2026-11-09,41,Male,host,Jijiga,Somali,Secondary,Construction,Paint,No,6,,,,,,,,,,,1,829.16,,1,0,0,1,0,Baseline Survey,False,Health issues,Community group,False,Low demand,True,True,Continue training,LOW,LOW,LOW,0.330175,0.308904,0.298887,1,1,1,0,0,0,918.99,906.0,971.77,Ethiopia,ET
U02405,ET-2022-S3,2022-04-17,48,Male,refugee,Bahir Dar,Ethiopian,TVET,Manufacturing,Soap,Yes,6,Kirkos,Yes,No,No,45.0,No,Yes,Pricing,Yes,Crafts,0,150.94,88.02,0,0,1,0,1,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.623609,0.559365,0.57203,0,2,2,0,0,0,139.95,112.06,109.2,Ethiopia,ET
U00433,RW-2026-S1,2026-01-27,42,Female,host,Nyabiheke Camp,Rwandan,Primary,Agriculture,Dairy,No,6,Rubavu,No,No,No,19.0,Yes,No,,No,,1,295.28,156.57,1,0,0,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.50522,0.500633,0.526087,0,0,0,0,0,0,315.77,282.5,283.01,Rwanda,RW
U03233,KE-2026-S2,2026-11-17,39,Female,refugee,Kakuma Camp,South Sudanese,Secondary,Personal Services,Cleaning,No,4,Mombasa,No,No,Yes,19.0,No,No,,Yes,Childcare,1,181.36,103.29,0,1,0,1,0,Follow-up Survey,True,,,,,,,,HIGH,HIGH,HIGH,0.702972,0.701713,0.718674,0,0,0,0,0,0,155.43,130.73,106.94,Kenya,KE
U04250,RW-2023-S3,2023-08-08,31,Female,host,Kigeme Camp,Burundian,Primary,Professional Services,Consulting,No,5,Huye,No,Yes,No,33.0,Yes,Yes,Inventory,No,,2,317.08,106.23,0,0,1,1,0,Endline Survey,True,,,,,,,,LOW,LOW,LOW,0.340447,0.30424,0.28415,0,0,0,0,0,2,300.8,334.48,305.95,Rwanda,RW
U01387,RW-2019-S3,2019-10-09,29,Male,host,Kigeme Camp,Congolese,TVET,ICT,Device Repair,No,3,Gasabo,Yes,Yes,Yes,18.0,No,No,,No,,0,438.35,217.97,0,1,0,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.419783,0.461715,0.462705,0,0,0,0,0,0,454.03,436.98,393.47,Rwanda,RW
U00081,ET-2021-S1,2021-04-01,34,Female,refugee,Addis Ababa,Eritrean,Bachelor,Personal Services,Childcare,Yes,5,Hawassa,No,Yes,No,34.0,No,No,,No,,0,259.33,142.18,0,0,1,0,1,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.694299,0.686352,0.669567,0,0,0,0,0,1,243.45,266.44,290.06,Ethiopia,ET
U01588,RW-2025-S2,2025-11-12,29,Male,refugee,Nyabiheke Camp,Rwandan,Secondary,Retail & Trade,Phone Accessories,Yes,3,Gasabo,No,Yes,No,43.0,Yes,No,,No,,0,339.79,201.46,0,0,1,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.4923,0.488129,0.481673,0,0,0,0,0,0,353.26,333.11,334.94,Rwanda,RW
U00682,SS-2024-S3,2024-04-12,29,Female,refugee,Torit,Sudanese,Primary,Manufacturing,Soap,No,5,Torit,No,Yes,No,36.0,No,No,,No,,1,337.05,160.8,0,1,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.553596,0.568596,0.567172,0,0,0,0,0,0,357.65,324.28,363.39,South Sudan,SS
U04281,KE-2021-S2,2021-06-07,19,Female,host,Nakuru,Kenyan,Secondary,Professional Services,Repairs,No,1,Kajiado,Yes,Yes,No,43.0,Yes,Yes,Pricing,No,,0,1304.96,808.39,0,1,0,0,1,Follow-up Survey,True,,,,,,,,LOW,LOW,LOW,0.169667,0.196072,0.247919,0,0,0,0,0,0,1407.54,1414.23,1375.45,Kenya,KE
U03742,ET-2020-S3,2020-11-21,19,Male,host,Jijiga,Somali,Bachelor,Professional Services,Hair Salon,No,4,Hawassa,Yes,No,Yes,34.0,No,No,,Yes,Repairs,2,389.47,250.07,0,1,0,0,1,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.468586,0.43978,0.425683,0,0,0,0,0,0,387.55,406.85,435.43,Ethiopia,ET
U03824,RW-2024-S3,2024-12-29,35,Male,refugee,Kigeme Camp,Burundian,Secondary,Personal Services,Laundry,No,7,Rwamagana,Yes,No,Yes,30.0,Yes,Yes,Inventory,No,,0,747.26,359.28,0,1,0,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.651535,0.58508,0.526644,0,0,0,0,0,0,775.17,743.39,646.25,Rwanda,RW
U03341,KE-2019-S1,2019-02-21,31,Female,host,Kakuma Camp,Kenyan,Primary,Personal Services,Cleaning,No,8,Nakuru,No,No,No,16.0,No,No,,No,,0,586.39,305.58,0,0,1,0,1,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.550097,0.514936,0.469544,0,0,0,1,1,1,568.15,535.11,561.1,Kenya,KE
U04977,RW-2024-S3,2024-03-04,34,Male,refugee,Kicukiro,Congolese,Bachelor,Construction,Hardware,No,4,Rwamagana,Yes,No,Yes,7.0,Yes,No,,Yes,Hardware,0,194.68,119.85,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.550974,0.56516,0.589645,0,0,0,0,0,0,184.51,181.96,196.57,Rwanda,RW
U04677,RW-2021-S3,2021-02-14,31,Male,refugee,Kicukiro,Rwandan,Secondary,Personal Services,Cleaning,Yes,3,,,,,,,,,,,1,188.88,,0,0,1,1,0,Baseline Survey,False,Market uncertainty,Family support,False,Limited mobility,True,False,Join cooperative,HIGH,HIGH,HIGH,0.712563,0.761871,0.776795,0,0,0,0,0,0,180.92,176.88,184.35,Rwanda,RW
U04312,KE-2024-S3,2024-07-21,38,Male,host,Kakuma Camp,South Sudanese,Secondary,Retail & Trade,Grocery,Yes,4,Nakuru,Yes,No,Yes,17.0,Yes,Yes,Inventory,Yes,Pharmacy,1,166.56,97.52,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.577862,0.606043,0.585784,1,1,1,0,0,0,172.18,151.1,154.47,Kenya,KE
U02939,SS-2019-S1,2019-05-18,36,Female,host,Gorom Camp,Congolese,Bachelor,Construction,Carpentry,No,1,,,,,,,,,,,0,717.7,,0,0,1,1,0,Follow-up Survey,False,Permit/registration barriers,Savings,False,Security constraints,True,False,Join cooperative,LOW,LOW,LOW,0.324453,0.309025,0.310696,0,0,1,0,0,0,755.18,854.77,901.6,South Sudan,SS
U01608,RW-2019-S1,2019-05-16,42,Male,refugee,Gasabo,Rwandan,Diploma,Personal Services,Beauty,Yes,6,,,,,,,,,,,0,231.08,,0,1,0,1,0,Endline Survey,False,Market uncertainty,Savings,False,Competition,True,False,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.539404,0.503374,0.479677,0,0,0,0,0,0,245.11,212.81,204.25,Rwanda,RW
U00955,RW-2026-S2,2026-07-19,35,Female,refugee,Nyabiheke Camp,Burundian,Secondary,Professional Services,Repairs,Yes,3,Kicukiro,Yes,No,No,45.0,Yes,No,,No,,0,633.47,413.38,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.5231,0.594099,0.649736,0,0,0,0,0,0,626.46,566.2,642.7,Rwanda,RW
U03413,KE-2024-S1,2024-12-13,46,Male,host,Dadaab Camp,Kenyan,None,Retail & Trade,Phone Accessories,No,1,Kajiado,No,Yes,No,36.0,Yes,Yes,Record keeping,No,,0,846.57,531.09,0,1,0,1,0,Endline Survey,True,,,,,,,,LOW,LOW,LOW,0.3246,0.308082,0.302289,0,0,0,0,0,0,801.01,939.59,953.13,Kenya,KE
U02261,ET-2018-S2,2018-06-24,56,Female,host,Mekelle,Eritrean,Bachelor,Retail & Trade,Grocery,No,6,Bahir Dar,No,No,Yes,22.0,No,No,,No,,0,324.32,152.87,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,HIGH,0.627169,0.696002,0.703387,0,0,0,0,0,0,328.54,295.32,290.71,Ethiopia,ET
U00999,KE-2025-S2,2025-12-29,18,Female,host,Nairobi,South Sudanese,TVET,Retail & Trade,Phone Accessories,Yes,8,,,,,,,,,,,0,751.98,,1,0,0,1,0,Endline Survey,False,Family responsibilities,Community group,False,Limited mobility,True,False,Start business,MEDIUM,MEDIUM,MEDIUM,0.604127,0.664292,0.699535,1,1,1,0,0,1,692.9,712.08,789.57,Kenya,KE
U02498,RW-2021-S1,2021-04-10,35,Male,host,Mahama Camp,Burundian,Secondary,Retail & Trade,Pharmacy,No,4,,,,,,,,,,,0,168.42,,0,0,1,1,0,Baseline Survey,False,Permit/registration barriers,Community group,False,Limited mobility,True,True,Seek employment,LOW,LOW,LOW,0.32809,0.335957,0.33833,0,0,0,0,1,1,175.66,191.94,231.51,Rwanda,RW
U03601,RW-2018-S2,2018-09-29,40,Male,host,Gasabo,Rwandan,Primary,Personal Services,Cleaning,Yes,7,Rwamagana,No,No,Yes,14.0,Yes,Yes,Pricing,No,,2,109.76,66.67,0,0,1,1,0,Follow-up Survey,True,,,,,,,,HIGH,MEDIUM,MEDIUM,0.700576,0.698097,0.685072,0,0,0,0,0,0,103.82,108.86,110.14,Rwanda,RW
U04106,RW-2024-S2,2024-03-02,31,Female,refugee,Nyabiheke Camp,Congolese,Diploma,Transport,Logistics,No,8,Huye,Yes,No,Yes,51.0,No,No,,Yes,Delivery,1,666.6,374.68,0,0,1,0,1,Baseline Survey,True,,,,,,,,HIGH,MEDIUM,MEDIUM,0.733862,0.667395,0.643637,0,0,0,0,0,1,524.86,484.59,362.11,Rwanda,RW
U02514,KE-2020-S2,2020-03-25,37,Female,host,Nairobi,Kenyan,TVET,Professional Services,Repairs,No,2,Mombasa,Yes,Yes,Yes,16.0,No,Yes,Inventory,No,,0,467.45,123.97,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.417197,0.424286,0.415889,0,0,0,0,0,1,483.0,465.27,492.1,Kenya,KE
